8987.97,10,0,23.76
8795.78,10,0,24.34
8574.42,10,0,24.89
8370.14,10,0,24.79
8136.36,10,0,24.13
7928.85,10,0,24.33
7684.55,10,0,24.65
7486.59,10,0,24.73
7269.11,10,0,24.63
12977.4,10,0,24.18
7043.84,10,0,24.28
6817.02,10,0,24.13
6591.44,10,5,23.93
6390.18,10,5,24.18
6188.1,10,5,24.1
5953.21,10,5,24.39
5740.44,10,5,23.92
5510.63,10,5,24.34
5269.02,10,5,24.87
5076.86,10,5,24.93
12733.41,10,0,23.93
4831.58,10,5,24.43
4614.63,10,5,24.52
4388.6,10,5,24.64
4178.66,10,5,24.97
3974.63,10,5,24.99
3753.18,10,5,23.71
3510.49,10,5,24.11
3318.7,10,5,24.52
3083.16,10,5,24.24
2894.28,10,5,23.71
12509.47,10,0,24.69
2655.13,10,5,24.56
12296.89,10,0,23.76
12098.9,10,0,24.47
11885.31,10,0,24.31
11626.78,10,0,24.18
6361.200000000001,10,15,24.93
6580.540000000001,10,15,24.09
8570.48,10,15,24.81
8771.16,10,15,24.45
9011.3,10,15,24.35
9188.68,10,15,24.36
9399.55,10,15,24.13
9647.22,10,15,24.82
9877.6,10,15,24.74
10073.84,10,15,24.16
10305.72,10,15,23.82
10535.05,10,15,24.57
6795.219999999999,10,15,23.93
10744.31,10,15,24.57
10986.35,10,15,24.34
11201.54,10,15,24.21
11430.37,10,15,24.58
11651.95,10,15,24.63
11868.26,10,15,24.54
12091.35,10,15,24.64
12310.0,10,15,24.75
12548.619999999999,10,15,24.12
12749.3,10,15,23.8
7011.92,10,15,23.8
12984.1,10,15,23.7
13191.11,10,15,24.85
13442.86,10,20,24.12
13643.130000000001,10,20,24.7
13845.75,10,20,23.76
14095.529999999999,10,20,24.44
14302.2,10,20,23.91
14514.34,10,20,24.16
14723.16,10,20,24.09
14948.33,10,20,23.99
7219.290000000001,10,15,24.34
15164.560000000001,10,20,24.35
15379.02,10,20,24.89
15599.029999999999,10,20,24.59
15852.01,10,20,24.09
16049.35,10,20,24.28
16280.15,10,20,24.55
16490.45,10,20,24.38
16698.989999999998,10,20,24.91
16927.8,10,20,24.38
17143.88,10,20,24.64
7462.639999999999,10,15,24.93
17360.57,10,20,23.8
7667.68,10,15,24.82
7887.18,10,15,24.72
8118.92,10,15,23.98
8330.26,10,15,24.93
18305.17,10,0,33.54
16727.15,10,0,30.43
15378.23,10,0,33.04
15465.94,10,0,32.81
13900.49,10,5,30.54
14787.68,10,0,33.63
14002.58,10,0,32.3
11373.61,10,0,26.48
14887.35,10,0,36.46
11669.46,10,5,29.63
11874.51,10,5,29.82
14149.46,10,0,38.1
17378.24,10,0,31.89
12635.64,10,5,33.89
13145.81,10,5,37.17
13722.51,10,5,40.49
12602.67,10,10,36.12
9787.49,10,0,28.31
11273.59,10,5,35.41
9487.9,10,5,30.04
10411.91,10,5,33.81
10494.41,10,5,35.78
10383.71,10,10,35.19
17529.9,10,0,33.56
9576.92,10,5,33.14
8726.55,10,5,31.67
8676.4,10,10,32.52
7981.33,10,5,30.62
8085.12,10,5,33.35
7814.46,10,5,32.78
7877.33,10,10,35.13
7344.63,10,5,33.82
7214.53,10,5,33.62
6918.85,10,5,33.72
15527.04,10,0,29.82
6149.17,10,10,32.19
6103.15,10,10,31.25
5060.2,10,10,29.15
4139.04,10,5,24.76
5018.19,10,10,29.54
4976.83,10,10,27.76
4521.86,10,10,32.67
3282.41,10,5,24.45
3864.85,10,10,31.23
3820.0,10,10,31.57
16695.05,10,5,33.28
3358.11,10,10,31.54
17949.26,10,0,35.81
16741.78,10,5,33.77
13423.93,10,5,27.81
13876.6,10,0,29.41
4935.450000000001,10,15,26.93
1680.9199999999983,10,15,33.48
6694.07,10,20,28.92
5542.9400000000005,10,20,31.59
5651.299999999999,10,15,32.02
6147.74,10,15,32.05
5656.73,10,20,33.24
5484.1900000000005,10,15,34.39
7147.870000000001,10,20,31.35
6427.1900000000005,10,20,34.46
7060.709999999999,10,20,33.25
6578.02,10,25,35.1
3476.41,10,15,30.96
6038.139999999999,10,20,38.13
7272.68,10,20,35.2
8212.44,10,20,33.45
7382.719999999999,10,20,36.43
8508.25,10,20,33.66
7976.030000000001,10,20,36.83
8732.54,10,20,35.89
9525.92,10,20,33.05
8908.41,10,20,37.3
9856.96,10,20,34.64
4717.040000000001,10,15,29.23
11529.85,10,20,30.47
11709.12,10,20,29.87
12466.58,10,20,28.79
10973.28,10,20,36.14
12071.560000000001,10,20,32.5
11914.64,10,20,35.18
11905.470000000001,10,25,37.82
12119.65,10,25,35.77
12167.689999999999,10,25,37.48
12566.42,10,25,36.43
4223.360000000001,10,15,30.84
13641.560000000001,10,25,32.97
14692.880000000001,10,25,29.06
13686.720000000001,10,25,33.29
14791.29,10,25,31.76
14833.720000000001,10,25,30.86
15276.25,10,25,32.01
15320.98,10,25,32.1
16189.34,10,20,29.06
16117.59,10,25,37.75
16168.76,10,25,36.37
3008.5600000000013,10,15,33.63
16742.3,10,25,30.77
4323.290000000001,10,15,30.72
5538.92,10,15,28.74
2707.220000000001,10,15,36.14
4963.49,10,20,32.02
